name,shirtnumber,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_id,team,leg
Merle Frohms,1,GK,28-183,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,0,23,0,0,0,16,Germany,G2
Mayra Ramírez,9,FW,24-129,90,0,0,0,0,3,0,0,0,35,1,0,1,0.2,0.2,0.0,1,1,9,15,60.0,1,22,3,7,3,16,Colombia,G2
Linda Caicedo,18,LW,18-158,89,1,0,0,0,1,1,0,0,40,0,1,1,0.0,0.0,0.0,3,1,19,23,82.6,0,26,0,7,2,16,Colombia,G2
Marcela Restrepo,8,LW,24-050,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,16,Colombia,G2
Lady Andrade,16,RW,31-201,53,0,0,0,0,0,0,0,0,18,2,0,1,0.0,0.0,0.0,0,0,9,10,90.0,1,10,1,1,0,16,Colombia,G2
Leicy Santos,10,RW,27-075,37,0,1,0,0,1,1,0,0,34,4,0,3,0.0,0.0,0.1,2,1,15,23,65.2,1,15,1,3,2,16,Colombia,G2
Catalina Usme,11,AM,33-217,90,0,0,0,0,0,0,0,0,52,1,0,3,0.0,0.0,0.1,3,0,25,41,61.0,3,17,0,3,0,16,Colombia,G2
Daniela Montoya,6,DM,32-342,66,0,0,0,0,0,0,0,0,24,1,1,2,0.0,0.0,0.0,0,0,5,14,35.7,1,6,0,1,0,16,Colombia,G2
Diana Ospina,4,DM,34-149,24,0,0,0,0,0,0,1,0,9,0,0,1,0.0,0.0,0.0,0,0,4,8,50.0,1,3,0,0,0,16,Colombia,G2
Lorena Bedoya,5,DM,25-297,90,0,0,0,0,2,1,1,0,40,4,1,3,0.0,0.0,0.0,0,0,15,26,57.7,2,11,0,2,0,16,Colombia,G2
Manuela Vanegas,2,LB,22-263,90,1,0,0,0,2,1,0,0,65,2,1,3,0.1,0.1,0.0,2,1,18,40,45.0,4,11,0,0,0,16,Colombia,G2
Daniela Arias,3,CB,28-333,90,0,0,0,0,0,0,0,0,25,5,1,2,0.0,0.0,0.0,0,0,7,13,53.8,0,5,0,0,0,16,Colombia,G2
Jorelyn Carabalí,19,CB,26-073,89,0,1,0,0,0,0,0,0,32,2,1,2,0.0,0.0,0.0,1,0,5,15,33.3,1,6,0,1,1,16,Colombia,G2
Mónica Ramos,20,CB,24-289,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,16,Colombia,G2
Carolina Arias,17,RB,32-331,90,0,0,0,0,0,0,0,0,63,3,1,0,0.0,0.0,0.0,0,0,29,53,54.7,3,23,1,2,2,16,Colombia,G2
Catalina Pérez,1,GK,28-264,90,0,0,0,0,0,0,1,0,20,0,0,0,0.0,0.0,0.0,0,0,6,19,31.6,0,9,0,0,0,16,Colombia,G2
Ana-Maria Crnogorčević,9,FW,32-300,89,0,0,0,0,0,0,0,0,62,1,1,2,0.0,0.0,0.0,1,0,31,44,70.5,5,25,2,3,2,17,Switzerland,G3
Meriame Terchoun,22,FW,27-276,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,17,Switzerland,G3
Ramona Bachmann,10,AM,32-217,84,0,0,0,0,1,0,0,0,60,2,0,2,0.1,0.1,0.0,2,0,32,44,72.7,4,35,6,9,4,17,Switzerland,G3
Sandrine Mauron,16,AM,26-223,6,0,0,0,0,0,0,0,0,8,0,0,2,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,17,Switzerland,G3
Seraina Piubel,17,AM,23-058,84,0,0,0,0,1,1,0,0,43,4,3,1,0.0,0.0,0.0,0,0,15,28,53.6,2,25,2,3,1,17,Switzerland,G3
Viola Calligaris,18,"AM,LM",27-135,6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,1,0,1,0,17,Switzerland,G3
Géraldine Reuteler,6,LM,24-100,70,0,0,0,0,0,0,0,0,51,1,2,1,0.0,0.0,0.0,0,0,33,43,76.7,2,30,1,2,1,17,Switzerland,G3
Alisha Lehmann,23,"LM,FW",24-190,20,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,2,1,17,Switzerland,G3
Lia Wälti,13,CM,30-102,90,0,0,0,0,0,0,0,0,72,5,1,2,0.0,0.0,0.0,0,0,47,56,83.9,4,36,0,2,0,17,Switzerland,G3
Coumba Sow,11,RM,28-337,90,0,0,0,0,1,1,0,0,65,3,0,2,0.0,0.0,0.0,0,0,28,42,66.7,4,28,1,1,0,17,Switzerland,G3
Nadine Riesen,8,LB,23-110,90,0,0,0,0,0,0,0,0,80,2,1,0,0.0,0.0,0.1,1,0,45,66,68.2,3,32,1,2,1,17,Switzerland,G3
Julia Stierli,2,CB,26-118,90,0,0,0,0,0,0,0,0,72,1,0,2,0.0,0.0,0.0,1,0,47,62,75.8,1,43,0,0,0,17,Switzerland,G3
Noelle Maritz,5,CB,27-219,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0,0,43,51,84.3,1,35,0,0,0,17,Switzerland,G3
Eseosa Aigbogun,19,RB,30-068,90,0,0,0,0,0,0,0,0,62,3,1,2,0.0,0.0,0.0,0,0,41,54,75.9,3,23,1,0,0,17,Switzerland,G3
Gaëlle Thalmann,1,GK,37-193,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,35,45,77.8,0,36,0,0,0,17,Switzerland,G3
Hannah Wilkinson,17,FW,31-063,81,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,6,13,46.2,0,13,0,1,0,17,New Zealand,G3
Gabi Rennie,9,RW,22-023,9,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,4,10,40.0,0,4,1,1,0,17,New Zealand,G3
Jacqui Hand,16,"FW,LW,RW",24-161,90,0,0,0,0,2,1,0,0,39,1,0,0,0.1,0.1,0.0,1,0,20,26,76.9,2,28,2,2,0,17,New Zealand,G3
Olivia Chance,11,LM,29-298,45,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,1,0,6,12,50.0,0,13,0,1,0,17,New Zealand,G3
Indiah-Paige Riley,20,"RM,RW",21-222,45,0,0,0,0,0,0,0,0,25,0,2,1,0.0,0.0,0.0,0,0,8,18,44.4,2,15,0,0,0,17,New Zealand,G3
Ria Percival,2,"CM,LM",33-235,71,0,0,0,0,0,0,0,0,39,5,1,0,0.0,0.0,0.1,3,0,15,26,57.7,2,21,0,1,1,17,New Zealand,G3
Grace Jale,18,LW,24-111,19,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,1,0,9,10,90.0,1,6,0,0,0,17,New Zealand,G3
Malia Steinmetz,6,CM,24-193,90,0,0,0,0,2,1,0,0,56,6,0,2,0.1,0.1,0.0,2,0,30,41,73.2,6,34,3,2,0,17,New Zealand,G3
Annalie Longo,10,RM,32-029,61,0,0,0,0,2,0,0,0,28,3,1,0,0.1,0.1,0.0,0,0,12,19,63.2,1,18,1,0,0,17,New Zealand,G3
Betsy Hassett,12,"LM,RM",32-360,29,0,0,0,0,0,0,0,0,14,0,1,2,0.0,0.0,0.0,2,0,6,9,66.7,1,12,0,0,0,17,New Zealand,G3
Ali Riley,7,LB,35-273,90,0,0,0,0,0,0,0,0,80,2,0,1,0.0,0.0,0.0,4,0,51,75,68.0,4,41,3,0,0,17,New Zealand,G3
Katie Bowen,14,CB,29-106,90,0,0,0,0,2,0,0,0,108,2,1,3,0.2,0.2,0.1,4,0,75,93,80.6,8,77,1,1,1,17,New Zealand,G3
Rebekah Stott,13,CB,30-043,61,0,0,0,0,1,0,0,0,70,4,2,1,0.0,0.0,0.0,1,0,47,55,85.5,3,55,3,1,0,17,New Zealand,G3
Claudia Bunge,3,CB,23-312,29,0,0,0,0,1,1,0,0,25,1,0,0,0.0,0.0,0.0,1,0,13,21,61.9,1,11,0,0,0,17,New Zealand,G3
CJ Bott,4,RB,28-099,90,0,0,0,0,1,0,0,0,92,4,0,3,0.1,0.1,0.0,1,0,54,78,69.2,1,46,0,2,1,17,New Zealand,G3
Victoria Esson,21,GK,32-146,90,0,0,0,0,1,0,0,0,25,0,0,0,0.1,0.1,0.0,1,0,20,22,90.9,0,20,0,0,0,17,New Zealand,G3
Sophie Román Haug,22,FW,24-056,90,3,0,0,0,7,4,0,0,32,0,0,0,1.7,1.7,0.1,3,0,11,21,52.4,1,15,0,0,0,18,Norway,G3
Emilie Haavi,20,LW,31-044,67,0,0,0,0,3,2,0,0,31,0,1,3,0.5,0.5,0.2,3,1,13,20,65.0,6,18,1,2,0,18,Norway,G3
Karina Sævik,9,LM,27-128,23,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.1,3,0,11,16,68.8,3,14,4,2,1,18,Norway,G3
Caroline Graham Hansen,10,RW,28-162,81,1,0,0,0,7,1,0,0,53,2,1,0,0.3,0.3,0.7,9,2,27,40,67.5,3,36,12,10,7,18,Norway,G3
Anna Jøsendal,21,RW,22-092,9,0,0,0,0,2,2,0,0,15,0,1,1,0.1,0.1,0.7,2,0,9,10,90.0,0,8,4,0,0,18,Norway,G3
Guro Reiten,11,"LM,LW",29-004,90,1,1,1,1,4,2,0,0,44,0,0,0,1.4,0.7,0.2,7,2,22,29,75.9,4,21,3,2,0,18,Norway,G3
Vilde Bøe Risa,8,CM,28-017,90,0,1,0,0,1,0,1,0,96,1,0,1,0.0,0.0,0.2,9,1,74,90,82.2,16,42,1,1,1,18,Norway,G3
Frida Maanum,18,RM,24-014,67,0,0,0,0,2,0,0,0,50,0,0,0,0.1,0.1,0.5,4,1,34,42,81.0,4,16,2,0,0,18,Norway,G3
Ingrid Syrstad Engen,7,RM,25-092,23,0,0,0,0,2,0,0,0,30,1,0,0,0.2,0.2,0.0,0,0,22,24,91.7,1,15,0,0,0,18,Norway,G3
Tuva Hansen,4,LB,25-360,90,0,0,0,0,2,0,0,0,87,3,0,1,0.1,0.1,0.1,2,1,60,74,81.1,11,49,3,0,0,18,Norway,G3
Mathilde Harviken,16,CB,21-213,80,0,0,0,0,0,0,0,0,74,0,2,0,0.0,0.0,0.0,0,0,62,68,91.2,1,48,0,0,0,18,Norway,G3
Guro Bergsvand,5,CB,29-149,10,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,17,18,94.4,0,14,1,0,0,18,Norway,G3
Maren Mjelde,6,CB,33-266,90,0,0,0,0,0,0,0,0,123,1,2,0,0.0,0.0,0.0,2,1,107,115,93.0,6,85,2,3,3,18,Norway,G3
Thea Bjelde,13,RB,23-055,67,0,1,0,0,0,0,0,0,59,2,0,2,0.0,0.0,0.1,4,1,40,48,83.3,1,21,1,0,0,18,Norway,G3
Anja Sønstevold,2,RB,31-039,23,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.1,2,0,32,38,84.2,2,19,1,0,0,18,Norway,G3
Aurora Mikalsen,23,GK,27-131,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,18,0,0,0,18,Norway,G3
Isabella Flanigan,9,FW,18-158,56,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,1,0,0,0,18,Philippines,G3
Sofia Harrison,16,FW,24-164,10,0,0,0,0,0,0,0,1,4,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,1,0,0,18,Philippines,G3
Sarina Bolden,7,FW,27-030,73,0,0,0,0,0,0,0,0,28,1,0,1,0.0,0.0,0.0,0,0,9,15,60.0,0,10,0,1,1,18,Philippines,G3
Chandler McDaniel,10,FW,25-176,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,2,0,0,0,18,Philippines,G3
Katrina Guillou,21,LM,29-223,90,0,0,0,0,1,0,1,0,32,2,2,2,0.0,0.0,0.1,3,0,7,17,41.2,0,13,1,1,0,18,Philippines,G3
Jaclyn Sawicki,4,CM,30-258,73,0,0,0,0,0,0,0,0,28,0,0,2,0.0,0.0,0.0,0,0,15,20,75.0,4,15,0,1,1,18,Philippines,G3
Ryley Bugay,12,CM,27-188,17,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,18,Philippines,G3
Sara Eggesvik,8,CM,26-092,90,0,0,0,0,1,0,0,0,48,2,2,1,0.0,0.0,0.0,1,0,17,30,56.7,1,14,1,0,0,18,Philippines,G3
Quinley Quezada,20,RM,26-114,81,0,0,0,0,0,0,0,0,27,3,1,1,0.0,0.0,0.0,0,0,13,17,76.5,0,17,2,1,1,18,Philippines,G3
Meryll Serrano,14,RM,26-010,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,3,0,0,0,18,Philippines,G3
Angela Beard,13,LB,25-348,90,0,0,0,0,2,1,0,0,48,2,0,0,0.0,0.0,0.0,0,0,20,37,54.1,0,9,0,0,0,18,Philippines,G3
Jessika Cowart,3,CB,23-273,90,0,0,0,0,0,0,0,0,44,0,2,2,0.0,0.0,0.0,1,0,22,34,64.7,5,23,0,0,0,18,Philippines,G3
Hali Long,5,CB,28-190,90,0,0,0,0,0,0,0,0,42,0,2,2,0.0,0.0,0.0,0,0,15,26,57.7,1,14,0,0,0,18,Philippines,G3
Alicia Barker,17,RB,25-069,56,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,4,8,50.0,1,3,0,0,0,18,Philippines,G3
Dominique Randle,19,RB,28-232,34,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,0,0,6,14,42.9,1,5,0,0,0,18,Philippines,G3
Olivia McDaniel,1,GK,25-289,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,14,41,34.1,0,20,0,0,0,18,Philippines,G3
Sheika Scott,21,"FW,AM",16-282,84,0,0,0,0,2,0,0,0,36,0,1,1,0.2,0.2,0.0,1,0,22,26,84.6,4,16,1,2,1,19,Costa Rica,G3
Emilie Valenciano,13,"DM,AM",26-166,6,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,2,7,0,0,0,19,Costa Rica,G3
Priscila Chinchilla,14,"LW,RW",22-020,90,0,0,0,0,0,0,0,0,41,0,0,3,0.0,0.0,0.1,1,0,18,27,66.7,3,26,1,4,3,19,Costa Rica,G3
Melissa Herrera,7,"RW,LW",26-294,90,1,0,0,0,3,1,0,0,61,0,3,3,1.0,1.0,0.3,2,0,26,43,60.5,2,33,3,1,0,19,Costa Rica,G3
Gloriana Villalobos,10,AM,23-345,71,0,0,0,0,0,0,0,0,26,1,0,2,0.0,0.0,0.0,2,0,17,17,100.0,1,20,0,1,0,19,Costa Rica,G3
María Paula Salas,9,FW,21-019,19,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,1,7,0,1,0,19,Costa Rica,G3
Raquel Rodríguez,11,"DM,AM",29-276,90,0,0,0,0,1,0,0,0,71,3,1,2,0.1,0.1,0.1,4,0,35,48,72.9,9,35,0,7,2,19,Costa Rica,G3
Katherine Alvarado,16,DM,32-111,89,0,0,0,0,0,0,1,0,56,1,1,2,0.0,0.0,0.7,8,0,35,50,70.0,5,23,0,0,0,19,Costa Rica,G3
Alexandra Pinell,19,DM,20-286,1,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0,19,Costa Rica,G3
María Coto,3,LB,25-151,90,0,0,0,0,3,0,0,0,76,2,2,5,0.6,0.6,0.0,4,1,42,56,75.0,10,29,2,1,0,19,Costa Rica,G3
Mariana Benavides,4,CB,28-217,90,0,0,0,0,0,0,1,0,46,1,2,0,0.0,0.0,0.0,0,0,32,41,78.0,1,28,0,0,0,19,Costa Rica,G3
Fabiola Villalobos,20,CB,25-140,90,0,0,0,0,4,1,0,0,53,0,0,1,0.2,0.2,0.1,3,0,28,39,71.8,2,30,0,2,1,19,Costa Rica,G3
Valeria del Campo,5,RB,23-166,90,0,1,0,0,2,1,1,0,74,6,3,3,0.2,0.2,0.9,1,1,36,52,69.2,5,23,0,2,1,19,Costa Rica,G3
Daniela Solera,23,GK,26-010,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,17,23,73.9,0,13,0,0,0,19,Costa Rica,G3
Barbra Banda,11,FW,23-133,90,1,1,1,1,4,2,1,0,40,2,0,1,1.0,0.2,1.2,11,3,15,25,60.0,3,26,8,6,4,19,Zambia,G3
Racheal Kundananji,17,LM,23-058,90,1,0,0,0,5,4,0,0,53,5,0,3,1.2,1.2,0.1,12,0,17,28,60.7,5,36,3,9,6,19,Zambia,G3
Evarine Katongo,12,CM,20-214,73,0,0,0,0,0,0,0,0,27,2,1,1,0.0,0.0,0.0,1,1,11,17,64.7,1,16,1,2,1,19,Zambia,G3
Mary Wilombe,6,CM,25-312,17,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.1,0,0,7,10,70.0,1,4,0,0,0,19,Zambia,G3
Hellen Chanda,20,CM,25-042,89,0,0,0,0,1,0,0,0,27,4,0,2,0.1,0.1,0.0,0,0,5,17,29.4,1,10,0,1,0,19,Zambia,G3
Hellen Mubanga,9,CM,28-069,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,1,1,19,Zambia,G3
Avell Chitundu,21,RM,26-001,84,0,1,0,0,1,0,0,0,27,2,1,0,0.1,0.1,0.1,2,1,12,20,60.0,3,15,3,1,1,19,Zambia,G3
Xiomara Mapepa,19,RM,,6,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,1,8,0,1,1,19,Zambia,G3
Susan Banda,4,DM,28-060,90,0,0,0,0,1,0,0,0,37,2,0,0,0.0,0.0,0.0,1,0,18,28,64.3,1,19,1,1,1,19,Zambia,G3
Martha Tembo,13,LB,25-145,90,0,0,0,0,1,0,1,0,65,3,3,1,0.0,0.0,0.0,0,0,30,49,61.2,0,25,1,2,0,19,Zambia,G3
Lushomo Mweemba,3,CB,22-112,90,1,0,0,0,1,1,0,0,43,0,1,3,0.1,0.1,0.0,0,0,19,31,61.3,1,23,0,0,0,19,Zambia,G3
Agness Musase,15,CB,26-020,90,0,0,0,0,0,0,0,0,26,0,1,2,0.0,0.0,0.0,0,0,15,20,75.0,1,14,0,0,0,19,Zambia,G3
Margaret Belemu,8,RB,26-157,90,0,0,0,0,0,0,0,0,58,1,0,1,0.0,0.0,0.0,0,0,25,52,48.1,2,26,1,0,0,19,Zambia,G3
Catherine Musonda,1,GK,25-161,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,12,21,57.1,0,7,0,0,0,19,Zambia,G3
Riko Ueki,9,FW,24-001,67,1,1,0,0,1,1,0,0,40,2,1,3,0.1,0.1,0.1,1,1,12,20,60.0,2,21,2,2,1,20,Japan,G3
Mina Tanaka,11,FW,29-094,23,1,0,0,0,1,1,0,0,12,0,0,1,0.1,0.1,0.0,1,0,6,9,66.7,4,9,1,1,0,20,Japan,G3
Hikaru Naomoto,8,LW,29-150,90,0,0,0,0,2,1,0,0,34,2,1,2,0.2,0.2,0.0,1,0,9,18,50.0,2,11,1,2,1,20,Japan,G3
Hinata Miyazawa,7,RW,23-245,45,2,1,0,0,2,2,0,0,28,2,2,2,0.5,0.5,0.1,1,1,9,14,64.3,1,12,3,3,0,20,Japan,G3
Aoba Fujino,15,RW,19-185,45,0,0,0,0,0,0,0,0,16,0,0,2,0.0,0.0,0.0,0,0,4,6,66.7,1,9,0,2,0,20,Japan,G3
Jun Endō,13,LM,23-068,84,0,1,0,0,0,0,0,0,52,4,2,1,0.0,0.0,0.5,1,1,21,37,56.8,6,26,2,4,3,20,Japan,G3
Hina Sugita,6,LM,26-181,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,20,Japan,G3
Fūka Nagano,10,CM,24-144,58,0,0,0,0,1,0,0,0,24,0,0,3,0.0,0.0,0.0,2,1,10,15,66.7,1,12,0,1,0,20,Japan,G3
Yui Hasegawa,14,CM,26-183,32,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,9,16,56.3,3,8,0,0,0,20,Japan,G3
Honoka Hayashi,16,CM,25-073,90,0,0,0,0,0,0,0,0,44,4,3,4,0.0,0.0,0.0,2,1,17,27,63.0,2,16,0,1,0,20,Japan,G3
Risa Shimizu,2,RM,27-046,58,0,0,0,0,0,0,0,0,23,0,1,1,0.0,0.0,0.0,0,0,9,19,47.4,0,8,0,0,0,20,Japan,G3
Miyabi Moriya,19,RM,26-343,32,0,1,0,0,0,0,0,0,23,2,0,1,0.0,0.0,0.1,0,0,8,18,44.4,0,6,0,0,0,20,Japan,G3
Moeka Minami,3,CB,24-236,90,0,0,0,0,0,0,0,0,28,3,2,0,0.0,0.0,0.0,0,0,12,19,63.2,2,8,0,0,0,20,Japan,G3
Saki Kumagai,4,CB,32-287,90,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,1,1,13,18,72.2,0,13,0,0,0,20,Japan,G3
Hana Takahashi,12,CB,23-162,90,0,0,0,0,0,0,0,0,32,4,1,0,0.0,0.0,0.0,0,0,22,25,88.0,0,12,0,0,0,20,Japan,G3
Ayaka Yamashita,1,GK,27-305,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,33,36.4,0,20,0,0,0,20,Japan,G3
Jennifer Hermoso,10,FW,33-083,90,0,0,0,0,3,0,0,0,81,4,0,0,0.4,0.4,0.0,1,0,58,68,85.3,5,51,0,1,0,20,Spain,G3
Mariona Caldentey,8,LW,27-134,61,0,0,0,0,0,0,0,0,72,2,0,2,0.0,0.0,0.1,2,0,55,64,85.9,2,45,1,0,0,20,Spain,G3
Eva Navarro,15,LW,22-185,29,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,10,15,66.7,1,10,1,0,0,20,Spain,G3
Salma Paralluelo,18,RW,19-260,81,0,0,0,0,2,1,0,0,57,2,0,1,0.1,0.1,0.0,1,0,25,35,71.4,0,44,2,13,7,20,Spain,G3
Esther González,9,RW,30-235,9,0,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,2,0,0,0,20,Spain,G3
Alexia Putellas,11,LM,29-177,61,0,0,0,0,1,0,0,0,62,0,0,0,0.0,0.0,0.0,1,0,46,56,82.1,3,39,0,1,0,20,Spain,G3
Alba Redondo,17,LM,26-338,29,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,2,0,0,0,20,Spain,G3
Teresa Abelleira,3,CM,23-203,71,0,0,0,0,1,0,0,0,128,2,1,1,0.0,0.0,0.1,5,0,112,120,93.3,9,84,1,0,0,20,Spain,G3
Claudia Zornoza,21,CM,32-284,19,0,0,0,0,0,0,0,0,26,0,1,1,0.0,0.0,0.0,0,0,16,24,66.7,3,17,1,0,0,20,Spain,G3
Aitana Bonmatí,6,RM,25-194,90,0,0,0,0,0,0,0,0,90,1,0,1,0.0,0.0,0.2,4,0,73,86,84.9,4,60,1,4,3,20,Spain,G3
Olga Carmona,19,LB,23-049,45,0,0,0,0,1,0,1,0,40,0,0,0,0.0,0.0,0.0,0,0,33,35,94.3,3,27,0,0,0,20,Spain,G3
Oihane Hernández,12,RB,23-088,45,0,0,0,0,0,0,1,0,48,1,0,1,0.0,0.0,0.1,3,0,37,41,90.2,3,28,0,3,1,20,Spain,G3
Rocío Gálvez,20,CB,26-107,90,0,0,0,0,0,0,0,0,115,1,0,1,0.0,0.0,0.0,0,0,98,107,91.6,13,88,4,0,0,20,Spain,G3
Irene Paredes,4,CB,32-027,90,0,0,0,0,0,0,0,0,147,2,2,0,0.0,0.0,0.0,0,0,121,138,87.7,23,117,5,0,0,20,Spain,G3
Ona Batlle,2,"LB,RB",24-051,90,0,0,0,0,1,0,0,0,150,3,2,3,0.1,0.1,0.2,3,0,116,133,87.2,12,89,5,2,1,20,Spain,G3
Misa Rodríguez,1,GK,24-009,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,17,18,94.4,0,14,0,0,0,20,Spain,G3
Kyra Carusa,18,FW,27-259,90,0,0,0,0,1,1,0,0,23,1,0,0,0.2,0.2,0.1,1,0,11,14,78.6,0,14,0,0,0,21,Rep. of Ireland,G3
Sinead Farrelly,17,LM,33-257,90,0,0,0,0,1,0,0,0,61,5,1,1,0.1,0.1,0.1,2,0,42,47,89.4,2,44,1,3,0,21,Rep. of Ireland,G3
Ruesha Littlejohn,8,CM,33-028,90,0,0,0,0,0,0,0,0,73,3,0,0,0.0,0.0,0.0,0,0,60,67,89.6,2,59,1,3,1,21,Rep. of Ireland,G3
Lily Agg,12,CM,29-226,82,0,0,0,0,0,0,0,0,37,4,1,1,0.0,0.0,0.0,0,0,22,24,91.7,3,25,0,2,0,21,Rep. of Ireland,G3
Abbie Larkin,19,RM,18-095,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,1,0,0,21,Rep. of Ireland,G3
Denise O'Sullivan,10,"RM,CM",29-177,90,0,0,0,0,1,0,0,0,59,3,0,1,0.1,0.1,0.0,1,0,41,44,93.2,5,41,2,0,0,21,Rep. of Ireland,G3
Katie McCabe,11,LB,27-313,90,0,0,0,0,1,0,1,0,74,1,0,0,0.1,0.1,0.0,3,0,49,62,79.0,2,58,3,6,3,21,Rep. of Ireland,G3
Megan Connolly,6,CB,26-146,90,0,0,0,0,0,0,0,0,97,3,1,0,0.0,0.0,0.0,0,0,78,91,85.7,6,77,4,0,0,21,Rep. of Ireland,G3
Louise Quinn,4,CB,33-044,90,0,0,0,0,1,0,0,0,54,0,1,2,0.0,0.0,0.2,1,0,40,45,88.9,2,43,0,0,0,21,Rep. of Ireland,G3
Niamh Fahey,5,CB,35-291,89,0,0,0,0,0,0,0,0,97,1,1,0,0.0,0.0,0.0,0,0,71,87,81.6,13,78,4,0,0,21,Rep. of Ireland,G3
Diane Caldwell,7,CB,34-323,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,21,Rep. of Ireland,G3
Heather Payne,14,RB,23-186,83,0,0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.1,2,0,35,47,74.5,3,34,1,6,1,21,Rep. of Ireland,G3
Marissa Sheva,20,RB,26-100,7,0,0,0,0,0,0,0,0,13,0,0,2,0.0,0.0,0.0,0,0,7,10,70.0,0,6,0,0,0,21,Rep. of Ireland,G3
Courtney Brosnan,1,GK,27-263,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,31,80.6,0,21,0,0,0,21,Rep. of Ireland,G3
Asisat Oshoala,8,FW,28-295,66,0,0,0,0,2,0,0,0,16,0,0,0,0.2,0.2,0.0,0,0,7,8,87.5,1,8,1,2,0,21,Nigeria,G3
Ifeoma Onumonu,6,FW,29-156,24,0,0,0,0,1,0,0,0,7,0,1,0,0.3,0.3,0.0,2,0,1,2,50.0,0,6,0,2,2,21,Nigeria,G3
